id_cliente,nome,data_nascimento,genero,cidade_residencia,estado_residencia,profissao,renda_mensal,nivel_educacional,qtd_dependentes,data_cadastro
C02203,Maitê Costa,1950-07-23,Feminino,São Paulo,SP,Seguidor de compras,13918.35,Médio,1,2024-06-19
C02204,Laís Peixoto,1964-11-21,Outro,Londrina,PR,Vistoriador de sinistros,2260.81,Médio,3,2024-10-28
C02205,Lucas Gabriel Aragão,1970-01-17,Masculino,Londrina,PR,Contramestre em transporte marítimo,10819.31,Superior,1,2022-03-15
C02206,Lavínia Barros,1955-10-28,Feminino,Londrina,PR,Cientista social,3940.51,Superior,1,2024-07-27
C02207,Ana Carolina Fernandes,1979-05-23,Outro,Londrina,PR,Capoeirista,9509.2,Superior,1,2020-09-11
C02208,Dr. Marcelo da Mata,1968-08-14,Feminino,Londrina,PR,Engenheiro agrimensor,2317.0,Médio,1,2021-02-01
C02209,Paulo Alves,2004-10-15,Feminino,Londrina,PR,Guincheiro,15334.73,Pós,1,2022-03-04
C02210,Larissa Aragão,1948-11-16,Feminino,Londrina,PR,Perfumista,12839.23,Superior,0,2023-05-17
C02211,Sofia Rezende,1954-11-12,Feminino,Londrina,PR,Bailarina,9561.84,Médio,3,2022-01-09
C02212,Thales Cunha,1993-06-19,Outro,Londrina,PR,Perito criminal,19899.45,Médio,3,2024-05-26
C02213,Gabriela Araújo,2006-10-28,Outro,Londrina,PR,Açougueiro,13278.07,Pós,3,2021-06-23
C02214,Francisco Rocha,1981-05-01,Masculino,Londrina,PR,Harpista,4249.48,Médio,2,2024-04-14
C02215,Yasmin Nunes,1981-07-12,Masculino,Londrina,PR,Cenotécnico,10199.58,Médio,1,2025-02-15
C02216,Beatriz Souza,1983-12-17,Feminino,Londrina,PR,Personal trainer,9573.95,Pós,1,2021-04-29
C02217,Cecília da Conceição,1964-07-19,Feminino,Londrina,PR,Atleta de arremesso de peso,8095.62,Técnico,1,2024-08-16
C02218,Isadora da Cunha,1987-01-22,Feminino,Londrina,PR,Embaixador,10620.29,Médio,2,2024-12-10
C02219,Eduarda da Mota,1962-12-21,Feminino,Londrina,PR,Engenheiro de horticultura,3231.19,Superior,0,2020-11-02
C02220,Srta. Manuela Cardoso,1955-05-14,Masculino,Londrina,PR,Intérprete de Bíblias,15373.83,Superior,0,2021-03-17
C02221,Calebe Viana,1963-01-12,Outro,Londrina,PR,Desenhista,12335.03,Técnico,2,2021-06-14
C02222,Dr. Levi Monteiro,1974-03-09,Masculino,Londrina,PR,Astrólogo,11231.29,Técnico,0,2021-01-04
C02223,Sarah Cavalcanti,1958-01-14,Feminino,Londrina,PR,Pedicure,18527.64,Médio,4,2024-09-19
C02224,Vicente Azevedo,1984-10-04,Feminino,Londrina,PR,Boticário,14022.81,Superior,0,2021-08-02
C02225,Bruna da Rosa,1985-12-01,Feminino,Londrina,PR,Comerciante,14104.28,Fundamental,0,2021-05-29
C02226,Arthur Pinto,1957-07-19,Feminino,Londrina,PR,Operador de telemarketing,12421.26,Fundamental,1,2020-08-27
C02227,João Vitor Pereira,1945-03-29,Feminino,Londrina,PR,Comerciante,4344.85,Fundamental,1,2022-11-10
C02228,Yuri Lopes,1989-08-16,Outro,Londrina,PR,Ministro,13701.48,Pós,4,2022-03-30
C02229,Sr. Breno Barros,1954-09-26,Feminino,Londrina,PR,Agente de defesa sanitária,12492.78,Fundamental,1,2021-04-25
C02230,Bárbara Costa,1954-10-14,Masculino,Londrina,PR,Bailarina,13639.2,Pós,1,2022-11-04
C02231,Ian Cunha,1969-03-23,Outro,Londrina,PR,Ginasta rítmica,19996.69,Técnico,2,2021-08-29
C02232,João Vitor Cunha,1961-07-24,Masculino,Londrina,PR,Comprador,17470.66,Superior,1,2022-12-16
C02233,Bárbara da Cunha,1978-06-16,Masculino,Londrina,PR,Patinador,15260.3,Técnico,5,2021-04-27
C02234,Vitor Hugo Campos,1956-08-15,Outro,Londrina,PR,Traumatologista,8555.73,Pós,3,2023-04-25
C02235,Francisco Ramos,1961-01-26,Masculino,Londrina,PR,Publicitário,5941.48,Pós,4,2023-08-04
C02236,Sr. Daniel Pires,1988-10-20,Masculino,Londrina,PR,Enólogo,17268.4,Médio,2,2023-11-06
C02237,Maria Cecília Vieira,1990-08-10,Feminino,Londrina,PR,Biólogo,6771.31,Médio,1,2023-04-30
C02238,Joana Araújo,1979-01-26,Feminino,Londrina,PR,Trilheiro ou músico de cinema,10580.63,Pós,1,2024-01-06
C02239,Lara Rocha,2003-03-28,Feminino,Londrina,PR,Instrutor,18219.08,Técnico,2,2024-04-24
C02240,Isabel Castro,1961-11-20,Feminino,Londrina,PR,Arrumadeira,13812.13,Superior,1,2022-04-10
C02241,Vicente Gonçalves,1985-03-06,Masculino,Londrina,PR,Terapeuta ocupacional,10558.03,Pós,2,2024-04-02
C02242,Enrico Cardoso,1946-08-27,Feminino,Londrina,PR,Windsurfer,11916.56,Pós,2,2021-03-16
C02243,Natália Araújo,1969-11-29,Feminino,Londrina,PR,Sacoleira,16503.4,Técnico,1,2023-06-26
C02244,Ana Lívia Teixeira,1948-06-25,Feminino,Londrina,PR,Salva-vidas,13167.7,Fundamental,1,2024-06-12
C02245,Sr. Miguel Moreira,1995-05-22,Outro,Londrina,PR,Seringueiro,7822.28,Pós,1,2021-07-21
C02246,Isabel Castro,1954-08-28,Masculino,Londrina,PR,Advogado,13480.8,Médio,3,2023-07-17
C02247,Nathan da Cruz,1980-06-23,Feminino,Londrina,PR,Carpinteiro,11254.66,Técnico,1,2023-05-30
C02248,Sra. Brenda Azevedo,1979-04-13,Feminino,Londrina,PR,Arquiteto,10162.05,Fundamental,2,2024-04-04
C02249,Júlia Pires,1973-10-23,Feminino,Londrina,PR,Tecnólogo em jogos digitais,7057.28,Médio,3,2022-05-16
C02250,Antônio Moraes,1995-01-28,Feminino,Londrina,PR,Tecnólogo em produção de bebidas,17068.45,Técnico,1,2023-09-05
C02251,Heitor Mendes,2001-10-23,Feminino,Londrina,PR,Cientista da informação e documentação,12017.91,Técnico,0,2024-05-01
C02252,Brenda Ramos,1979-01-19,Masculino,Londrina,PR,Radialista,10998.17,Técnico,3,2023-12-17
C02253,Isaac Nogueira,1983-11-29,Feminino,Londrina,PR,Eletricista de automóveis,3247.96,Técnico,2,2024-02-18
C02254,Alexia Cardoso,2000-07-24,Feminino,Londrina,PR,Diretor de produção,8075.97,Técnico,1,2023-04-11
C02255,Raul Peixoto,1978-04-17,Outro,Londrina,PR,Vendedor,1800.97,Pós,2,2021-09-02
C02256,Sr. João Vitor Moraes,1981-07-25,Masculino,Londrina,PR,Ourives,17093.83,Fundamental,0,2025-03-29
C02257,Davi Lucca Fogaça,2005-07-12,Feminino,Londrina,PR,Limpador de vidros,17719.97,Superior,0,2024-06-28
C02258,Bianca Ribeiro,1947-02-11,Outro,Londrina,PR,Tesoureiro,14895.75,Pós,0,2024-10-08
C02259,Raquel Correia,2001-11-13,Feminino,Londrina,PR,Matemático,7814.69,Médio,2,2021-04-22
C02260,Cecília Rodrigues,1959-03-14,Masculino,Londrina,PR,Gourmet,2947.08,Técnico,0,2024-03-05
C02261,Breno da Mata,1954-07-19,Outro,Londrina,PR,Quiropraxista,3467.12,Técnico,2,2024-06-22
C02262,Dr. Yuri Oliveira,1959-08-31,Masculino,Londrina,PR,Patinador,8806.28,Fundamental,1,2024-07-09
C02263,Bernardo da Conceição,1972-06-16,Outro,Londrina,PR,Ourives,10326.72,Pós,1,2023-11-26
C02264,Brenda Monteiro,1953-12-29,Outro,Londrina,PR,Mototaxista,19367.37,Técnico,3,2023-02-27
C02265,Ryan Nogueira,1999-07-11,Feminino,Londrina,PR,Windsurfer,7101.8,Técnico,1,2024-01-20
C02266,Luana Oliveira,2006-06-03,Outro,Londrina,PR,Chargista,13965.36,Pós,1,2020-10-23
C02267,Ana Vitória Cardoso,1951-02-03,Feminino,Londrina,PR,Agrimensor,3121.25,Médio,0,2023-07-27
C02268,Dr. Lorenzo Monteiro,2004-03-22,Masculino,Londrina,PR,Mecanógrafo,3570.38,Fundamental,4,2021-05-17
C02269,Emanuelly Gomes,1964-10-27,Masculino,Londrina,PR,Apicultor,17391.72,Médio,0,2022-07-04
C02270,Lucca Moura,1978-12-04,Outro,Londrina,PR,Perfumista,4185.35,Médio,4,2025-01-25
C02271,Maria Sophia Ferreira,1992-02-17,Outro,Londrina,PR,Corretor de imóveis,17376.5,Técnico,1,2022-04-03
C02272,Dr. André Fogaça,1975-04-17,Masculino,Londrina,PR,Assistente social,7066.98,Pós,2,2021-03-04
C02273,Heloísa Costela,1966-08-26,Feminino,Londrina,PR,Corregedor de justiça,9304.77,Fundamental,1,2020-09-29
C02274,Juliana Silveira,1984-08-22,Masculino,Londrina,PR,Cardiologista,15167.45,Pós,1,2024-04-08
C02275,Vinicius da Costa,1954-04-06,Feminino,Londrina,PR,Ilustrador,10222.55,Pós,1,2023-09-18
C02276,Vitor Gabriel da Rosa,2003-08-16,Masculino,Londrina,PR,Neurologista,5224.76,Técnico,1,2024-02-21
C02277,Gabriela Costa,1954-04-20,Feminino,Londrina,PR,Manobrista,2442.06,Fundamental,1,2024-07-30
C02278,Dra. Maria Vitória Ribeiro,1973-04-11,Outro,Londrina,PR,Telefonista,17181.15,Pós,1,2023-03-28
C02279,Valentina Ribeiro,1959-10-12,Feminino,Londrina,PR,Esgrimista,15135.95,Técnico,0,2023-08-16
C02280,Rebeca Santos,1982-03-29,Outro,Londrina,PR,Comissário de bordo,19981.99,Fundamental,3,2022-03-20
C02281,Lucas Gabriel Cardoso,1947-03-31,Feminino,Londrina,PR,Garimpeiro,10492.87,Técnico,1,2020-07-18
C02282,Fernando da Luz,1959-08-17,Outro,Londrina,PR,Petroleiro,18802.7,Pós,0,2022-12-08
C02283,Eduardo Lopes,1971-09-23,Outro,Londrina,PR,Entalhador,2623.04,Fundamental,3,2024-04-15
C02284,Dr. Pedro da Mota,1985-10-20,Outro,Londrina,PR,General,7343.23,Fundamental,1,2022-09-28
C02285,Bernardo Martins,1994-11-22,Outro,Londrina,PR,Separador,9217.04,Pós,2,2021-11-11
C02286,Ryan Cunha,1988-06-21,Feminino,Londrina,PR,Dialoguista,13019.89,Superior,1,2022-06-17
C02287,Rodrigo Fernandes,1975-06-04,Outro,Londrina,PR,Ortesista,9570.26,Médio,2,2023-11-07
C02288,Vitor Santos,1993-10-04,Outro,Londrina,PR,Radiologista,5055.72,Superior,1,2023-02-16
C02289,Caroline da Mota,1995-03-18,Masculino,Londrina,PR,Plastimodelista,10891.26,Técnico,2,2024-05-20
C02290,Sra. Bárbara Freitas,2002-07-21,Outro,Londrina,PR,Piloto automobilístico,7774.33,Técnico,4,2023-06-17
C02291,João Pedro Pinto,2001-03-14,Outro,Londrina,PR,Cozinheira,13653.73,Médio,0,2024-12-02
C02292,Luiz Otávio Pinto,1946-06-11,Feminino,Londrina,PR,Infectologista,14875.41,Pós,1,2024-12-08
C02293,Sofia Castro,1962-05-21,Feminino,Londrina,PR,Clap loader,16911.99,Superior,0,2021-02-17
C02294,Maria Cecília Correia,1972-11-06,Feminino,Londrina,PR,Regente,16295.47,Médio,0,2025-06-02
C02295,Eloah Campos,1974-02-03,Masculino,Londrina,PR,Profissional de rádio e tv,6725.46,Fundamental,2,2024-06-19
C02296,Dr. Daniel Pereira,1979-10-24,Feminino,Londrina,PR,Ambulante,3888.29,Médio,0,2025-04-02
C02297,Kaique Farias,1984-06-21,Outro,Londrina,PR,Ciclista,10605.44,Pós,1,2022-07-31
C02298,Nina Santos,1945-09-28,Feminino,Londrina,PR,Representante comercial,7117.56,Médio,0,2022-10-25
C02299,Benjamin Pires,1960-05-18,Masculino,Londrina,PR,Pianista,19986.33,Superior,0,2023-08-14
C02300,Srta. Maria Sophia Cardoso,1955-11-17,Feminino,Londrina,PR,Zootecnista,8105.31,Médio,3,2021-01-30
C02301,Sr. Davi Luiz Carvalho,1947-12-27,Outro,Londrina,PR,Triatleta,2091.45,Fundamental,3,2022-03-02
C02302,Benício Duarte,1955-02-14,Feminino,Londrina,PR,Implantodontista,3608.43,Médio,1,2024-08-30
C02303,Dr. Cauê Barbosa,1993-03-26,Outro,Londrina,PR,Médico nuclear,5645.77,Superior,3,2022-04-04
C02304,Sofia Nogueira,1945-12-14,Feminino,Londrina,PR,Aeroviário,15733.42,Técnico,1,2021-06-15
C02305,Sofia da Conceição,1950-12-18,Masculino,Londrina,PR,Mãe social,17288.05,Técnico,5,2021-03-13
C02306,Dr. Yuri Costela,1947-08-31,Outro,Londrina,PR,Montador,3426.63,Fundamental,1,2021-09-12
C02307,Guilherme Barros,1968-01-11,Feminino,Londrina,PR,Mãe social,16281.26,Fundamental,3,2021-01-27
C02308,Lucca Duarte,2005-04-24,Masculino,Londrina,PR,Turismólogo,15960.57,Técnico,1,2020-11-08
C02309,Sr. Samuel da Luz,1975-07-06,Masculino,Londrina,PR,Comandante,16736.79,Fundamental,2,2022-11-13
C02310,Emanuella Santos,1991-05-23,Masculino,Londrina,PR,Engenheiro civil,4590.36,Fundamental,1,2022-03-14
C02311,Isadora Vieira,1972-04-07,Masculino,Londrina,PR,Ambientalista,18353.24,Médio,2,2021-11-21
C02312,Gabriela Freitas,1984-10-26,Feminino,Londrina,PR,Garçom,14601.02,Técnico,0,2024-06-17
C02313,Gabriela Costela,1948-08-01,Outro,Londrina,PR,Tecnólogo em recursos pesqueiros,17604.12,Médio,2,2023-02-14
C02314,João Gabriel Vieira,1968-08-20,Feminino,Londrina,PR,Prensista,7690.24,Médio,1,2021-08-27
C02315,Marina Campos,1984-05-25,Masculino,Londrina,PR,Piloto automobilístico,9623.51,Pós,1,2020-11-05
C02316,Isabelly Monteiro,1979-10-06,Masculino,Londrina,PR,Aviador,6038.35,Pós,2,2021-03-29
C02317,Levi Pereira,2000-02-12,Feminino,Londrina,PR,Comandante,10842.92,Fundamental,1,2024-11-02
C02318,Maysa Gonçalves,1967-12-11,Feminino,Londrina,PR,Cientista social,14731.2,Pós,2,2022-02-09
C02319,Thiago Souza,1992-03-27,Outro,Londrina,PR,Naturólogo,13802.41,Médio,0,2025-02-24
C02320,Henrique Silva,1988-10-31,Outro,Londrina,PR,Aeroviário,9301.86,Médio,0,2022-10-09
C02321,Nina Martins,1977-12-30,Feminino,Londrina,PR,Jogador de boliche,9148.07,Pós,2,2023-09-16
C02322,Lorenzo Rodrigues,1991-04-23,Feminino,Londrina,PR,Cabeleireiro,19109.05,Técnico,1,2025-05-01
C02323,Camila Peixoto,1981-04-21,Outro,Londrina,PR,Prensista,8192.83,Fundamental,1,2023-05-19
C02324,Rafaela da Paz,1970-04-03,Masculino,Londrina,PR,Polidor de produção,15747.81,Técnico,4,2020-12-07
C02325,Carolina Azevedo,1972-07-04,Masculino,Londrina,PR,Chapeiro,3068.4,Superior,2,2021-11-21
C02326,Emanuel da Rocha,1965-04-10,Masculino,Londrina,PR,Gestor de recursos humanos,9530.34,Pós,1,2021-07-11
C02327,João Guilherme Barros,1996-05-14,Masculino,Londrina,PR,Forneiro,13713.26,Médio,1,2020-12-22
C02328,Dr. Vicente Almeida,1969-07-27,Outro,Londrina,PR,Engenheiro físico,2569.48,Técnico,1,2020-10-24
C02329,Mariana Pereira,1968-04-18,Feminino,Londrina,PR,Serventuário,9257.15,Técnico,2,2024-01-18
C02330,Dr. Thomas Souza,1956-03-01,Feminino,Londrina,PR,Tecnólogo em produção de bebidas,14848.69,Superior,1,2022-12-29
C02331,Dr. Davi Luiz Pires,1999-04-25,Feminino,Londrina,PR,Cozinheira,1646.19,Superior,3,2021-08-11
C02332,Vitor Gabriel Lopes,1964-05-20,Outro,Londrina,PR,Dançarino,12792.42,Médio,0,2020-10-22
C02333,Alícia Campos,1946-04-03,Feminino,Londrina,PR,Profissional de relacionamento com investidores RI,9754.5,Médio,0,2022-12-21
C02334,Maria Clara Cardoso,1967-06-21,Outro,Londrina,PR,Meteorologista,13050.65,Técnico,4,2024-12-04
C02335,João Felipe da Conceição,1956-08-10,Feminino,Londrina,PR,Técnico em radiologia,14403.21,Pós,2,2022-12-04
C02336,Noah Almeida,2003-07-23,Masculino,Londrina,PR,Urbanista,17798.03,Fundamental,2,2025-02-11
C02337,Dra. Lara Cavalcanti,1961-09-06,Outro,Londrina,PR,Assessor de imprensa,7688.12,Médio,1,2023-02-03
C02338,Clara Dias,1947-05-16,Outro,Londrina,PR,Jogador de tênis de mesa,6752.67,Fundamental,3,2022-09-29
C02339,Arthur Porto,1997-09-28,Outro,Londrina,PR,Copeiro,7276.67,Superior,3,2022-04-30
C02340,Isis da Luz,1995-12-27,Outro,Londrina,PR,Podólogo,4460.51,Fundamental,2,2025-03-22
C02341,Isaac Sales,1992-07-14,Outro,Londrina,PR,Lutador de taekwondo,12461.32,Médio,0,2022-02-16
C02342,Letícia da Mata,1961-09-19,Feminino,Londrina,PR,Bailarina,14940.42,Técnico,0,2021-02-23
C02343,Diogo Monteiro,1975-03-02,Outro,Londrina,PR,Anestesiologista,2609.0,Superior,0,2023-07-30
C02344,Vitor Monteiro,1973-04-23,Outro,Londrina,PR,Encarregado de manutenção predial,10888.74,Fundamental,1,2023-02-05
C02345,Srta. Brenda Teixeira,1991-03-22,Outro,Londrina,PR,Artesão,18914.85,Pós,0,2025-07-06
C02346,Marcos Vinicius Barbosa,1972-07-27,Outro,Londrina,PR,Webmaster,15131.89,Pós,2,2023-02-13
C02347,Daniela Jesus,1957-01-22,Masculino,Londrina,PR,Diretor de cinema,16399.67,Técnico,0,2024-08-02
C02348,Luiz Gustavo da Cunha,1994-12-18,Outro,Londrina,PR,Técnico em segurança do trabalho,18045.27,Técnico,4,2023-01-18
C02349,Luiz Miguel Monteiro,1996-09-13,Outro,Londrina,PR,Engraxate,5826.0,Superior,0,2021-06-11
C02350,Sarah da Cunha,1982-11-28,Outro,Londrina,PR,Nadador,16018.6,Técnico,0,2023-07-02
C02351,Sra. Caroline Araújo,1982-12-26,Masculino,Londrina,PR,Odontologista preventivo e social,14715.49,Técnico,0,2024-11-19
C02352,Raul da Paz,1966-07-17,Masculino,Londrina,PR,Selecionador de pessoal,3446.7,Técnico,2,2024-05-15
C02353,Srta. Elisa Pires,2001-02-14,Masculino,Londrina,PR,Lutador de taekwondo,16722.59,Superior,0,2021-01-25
C02354,Enzo Gabriel Gonçalves,1996-09-04,Masculino,Londrina,PR,Administrador,4211.24,Pós,2,2021-12-22
C02355,Luiz Miguel Cunha,1977-11-28,Feminino,Londrina,PR,Ortoptista,3016.02,Fundamental,1,2021-03-24
C02356,Renan da Costa,2005-11-29,Masculino,Londrina,PR,Agricultor,10310.68,Pós,2,2021-06-04
C02357,Brenda Rezende,1960-06-25,Feminino,Londrina,PR,Médico nuclear,14021.22,Pós,1,2020-11-15
C02358,Alícia Rezende,1970-12-13,Outro,Londrina,PR,Geólogo,11100.48,Pós,2,2021-07-29
C02359,Nathan Cardoso,1957-08-04,Feminino,Londrina,PR,Moldador,12309.62,Pós,3,2024-09-15
C02360,Srta. Beatriz Jesus,1955-10-19,Outro,Londrina,PR,Nutrologista,18724.16,Pós,0,2021-10-23
C02361,Giovanna Araújo,2004-04-30,Feminino,Londrina,PR,Pediatra,16740.52,Médio,3,2022-07-08
C02362,Sr. Leandro Vieira,1987-07-31,Masculino,Londrina,PR,Pastilheiro,10468.14,Pós,3,2022-10-16
C02363,Heitor Cunha,1988-11-20,Outro,Londrina,PR,Engenheiro de petróleo,10993.93,Técnico,2,2020-12-27
C02364,Melissa Teixeira,1958-10-23,Outro,Londrina,PR,Rebarbador de metal,5433.89,Pós,1,2025-06-10
C02365,Bruno Duarte,1987-06-21,Outro,Londrina,PR,Sociólogo,4401.53,Técnico,1,2024-12-28
C02366,Mariana Cunha,1976-01-29,Masculino,Londrina,PR,Vereador,12629.6,Pós,3,2022-10-08
C02367,Agatha Alves,1982-04-20,Masculino,Londrina,PR,Coreógrafo,8337.34,Superior,2,2025-02-17
C02368,Vitória Lopes,1950-10-02,Outro,Londrina,PR,Engenheiro de controle e automação,4336.13,Superior,1,2023-02-16
C02369,Luiz Felipe Moura,1949-04-09,Feminino,Londrina,PR,Cineasta,7110.31,Pós,2,2023-10-30
C02370,Murilo Carvalho,1952-12-06,Masculino,Londrina,PR,Profissional de recursos humanos,4129.59,Técnico,0,2022-06-21
C02371,Amanda Cavalcanti,1965-01-06,Masculino,Londrina,PR,Sociólogo,18831.18,Superior,0,2024-09-10
C02372,Giovanna da Cruz,1967-02-24,Feminino,Londrina,PR,Zootecnista,5488.26,Pós,3,2024-10-27
C02373,Nina Barbosa,1959-06-06,Masculino,Londrina,PR,Arqueólogo,11629.44,Fundamental,1,2023-05-30
C02374,Camila Cunha,1971-08-08,Masculino,Londrina,PR,Estilista,9225.14,Técnico,2,2024-12-01
C02375,Heloísa Caldeira,1991-12-08,Outro,Londrina,PR,Massoterapeuta,9868.93,Superior,1,2024-06-28
C02376,Thiago da Conceição,2004-07-11,Feminino,Londrina,PR,Médico geneticista,10291.71,Técnico,1,2024-10-15
C02377,Sarah Jesus,1957-04-25,Masculino,Londrina,PR,Windsurfer,10838.13,Pós,1,2020-08-06
C02378,Leandro Jesus,2007-03-13,Feminino,Londrina,PR,Guarda ou policial rodoviário,13843.58,Médio,4,2024-09-15
C02379,Nicolas da Luz,2005-12-28,Outro,Londrina,PR,Costureira,7516.5,Técnico,0,2023-12-11
C02380,Daniel Cavalcanti,1945-09-21,Outro,Londrina,PR,Técnico em higiene dentária,9078.12,Médio,1,2023-07-25
C02381,Pedro Lucas Teixeira,1983-02-18,Feminino,Londrina,PR,Corretor de imóveis,7771.46,Fundamental,3,2024-02-25
C02382,Benício Novaes,2007-05-14,Outro,Londrina,PR,Juiz de direito,17965.8,Superior,0,2021-05-28
C02383,Benício Moraes,1948-04-17,Masculino,Londrina,PR,Motofrete,17520.14,Fundamental,1,2023-11-09
C02384,Lorenzo Mendes,1951-03-31,Outro,Londrina,PR,Arrumadeira,16228.94,Superior,1,2022-11-04
C02385,Maria Luiza Santos,1971-07-15,Outro,Londrina,PR,Plastimodelista,3789.96,Técnico,0,2021-02-09
C02386,Clara da Mota,1953-10-08,Masculino,Londrina,PR,Coveiro/Sepultador,19170.61,Técnico,3,2022-04-07
C02387,Gustavo Duarte,1984-08-25,Masculino,Londrina,PR,Controller,19209.92,Técnico,0,2021-12-22
C02388,Dr. Bruno Ramos,1965-10-20,Feminino,Londrina,PR,Retificador,10798.82,Fundamental,2,2025-04-19
C02389,Davi Lucca Correia,1947-10-20,Outro,Londrina,PR,Cambista,18819.36,Médio,0,2023-05-05
C02390,Enzo Viana,1989-08-15,Masculino,Londrina,PR,Maquiador,6586.81,Médio,2,2024-05-01
C02391,Matheus Moura,1995-06-05,Outro,Londrina,PR,Supervisor,17019.97,Técnico,1,2023-01-03
C02392,Sofia Viana,2004-12-08,Masculino,Londrina,PR,Personal stylist,16428.04,Técnico,3,2021-02-09
C02393,Davi Luiz Araújo,1946-03-12,Feminino,Londrina,PR,Representante comercial,12394.52,Pós,3,2021-11-19
C02394,Sra. Stephany Melo,1956-10-21,Masculino,Londrina,PR,Tecnólogo em papel e celulose,7789.2,Médio,2,2021-12-05
C02395,Raquel Vieira,1961-08-01,Masculino,Londrina,PR,Tapeceiro,17403.5,Superior,3,2022-03-22
C02396,Nicole da Rocha,1968-05-04,Feminino,Londrina,PR,Produtor de multimídia,3183.96,Fundamental,2,2023-07-31
C02397,Danilo Porto,1956-06-13,Masculino,Londrina,PR,Geofísico,6779.01,Médio,1,2024-12-18
C02398,Nina Porto,1995-09-01,Masculino,Londrina,PR,Policial civil,4353.21,Pós,0,2024-10-14
C02399,Bárbara Viana,1985-12-31,Masculino,Londrina,PR,Líder comunitário,2589.9,Superior,2,2023-03-30
C02400,Igor Souza,2001-04-12,Masculino,Londrina,PR,Boxeador,14696.06,Superior,0,2024-08-03
C02401,Vicente Viana,1946-09-07,Masculino,Londrina,PR,Profissional de logística,7420.77,Pós,1,2022-07-11
C02402,Yuri Silveira,1985-09-24,Feminino,Londrina,PR,Programador,6271.78,Fundamental,0,2024-05-05
C02403,Gustavo Araújo,1945-03-14,Masculino,Londrina,PR,Faxineiro,5933.02,Técnico,0,2023-06-23
C02404,Maria Clara Gonçalves,1985-04-13,Masculino,Londrina,PR,Sapateiro,10620.12,Técnico,4,2022-12-28
C02405,Kamilly Freitas,1961-04-20,Masculino,Londrina,PR,Geradorista,6481.82,Superior,2,2024-10-15
C02406,Isabelly Monteiro,2007-06-02,Outro,Londrina,PR,Controlador de vôo,9030.91,Pós,0,2024-09-24
C02407,Sr. Lucca Costa,1950-09-18,Feminino,Londrina,PR,Investigador de Polícia,13220.51,Fundamental,3,2022-05-25
C02408,Diogo da Mota,1991-06-15,Outro,Londrina,PR,Gagsman,19324.28,Fundamental,0,2021-01-19
C02409,Carolina Martins,1964-01-08,Outro,Londrina,PR,Ferramenteiro,13553.69,Médio,1,2022-06-18
C02410,Vitor Moraes,1961-01-05,Outro,Londrina,PR,Enfermeiro,9024.8,Fundamental,2,2024-11-06
C02411,Marina da Rocha,1979-01-30,Outro,Londrina,PR,Preparador de máquinas,10758.0,Médio,2,2024-02-04
C02412,Diogo Rocha,1952-01-10,Outro,Londrina,PR,Regente,19728.21,Médio,1,2020-09-25
C02413,Leonardo Souza,2006-09-13,Feminino,Londrina,PR,Técnico em higiene dentária,19285.01,Técnico,4,2023-11-13
C02414,Joaquim Castro,1981-07-23,Masculino,Londrina,PR,Defensor Público,1518.52,Pós,1,2020-08-19
C02415,Emanuel Campos,1993-11-27,Outro,Londrina,PR,Gestor de tecnologia da informação,6851.11,Médio,2,2025-01-16
C02416,Enzo Correia,2006-03-18,Masculino,Londrina,PR,Engenheiro físico,18769.88,Pós,3,2024-03-11
C02417,Ana Cardoso,1960-10-15,Outro,Londrina,PR,Comerciante,6141.45,Pós,0,2021-07-11
C02418,Sr. Breno da Costa,1980-04-30,Outro,Londrina,PR,Almoxarife,5435.95,Técnico,2,2023-06-13
C02419,Enrico da Mota,1972-12-01,Masculino,Londrina,PR,Profissional de cinema,4486.2,Técnico,1,2024-04-26
